windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueTCPSrcPorts,uniqueTCPDstPorts,uniqueUDPSrcPorts,uniqueUDPDstPorts,TCPPacketCount,UDPPacketCount,label
11082,1773579443.864639,1773579448.864639,13,120.3076923076923,117.67779783189394,3,3,5,5,0,0,13,0,bulboff
11083,1773579444.864639,1773579449.864639,13,120.3076923076923,117.67779783189394,3,3,5,5,0,0,13,0,bulboff
11084,1773579445.864639,1773579450.864639,10,139.0,129.53420826604497,3,3,4,4,0,0,10,0,idle
11087,1773579448.864639,1773579453.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11088,1773579449.864639,1773579454.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11089,1773579450.864639,1773579455.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11090,1773579451.864639,1773579456.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11091,1773579452.864639,1773579457.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11095,1773579456.864639,1773579461.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11096,1773579457.864639,1773579462.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11097,1773579458.864639,1773579463.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11098,1773579459.864639,1773579464.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11099,1773579460.864639,1773579465.864639,4,135.75,155.52572134537746,2,2,2,2,0,0,4,0,idle
11100,1773579461.864639,1773579466.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11101,1773579462.864639,1773579467.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11102,1773579463.864639,1773579468.864639,10,137.5,130.18811176311164,4,4,5,5,0,0,10,0,bulbon
11103,1773579464.864639,1773579469.864639,13,123.46153846153847,116.00906242230631,5,5,6,6,0,0,13,0,bulbon
11104,1773579465.864639,1773579470.864639,12,103.0,93.50935782048768,5,5,6,6,0,0,12,0,idle
11105,1773579466.864639,1773579471.864639,9,73.77777777777777,17.144808090044183,5,5,5,5,0,0,9,0,idle
11106,1773579467.864639,1773579472.864639,9,73.77777777777777,17.144808090044183,5,5,5,5,0,0,9,0,idle
11107,1773579468.864639,1773579473.864639,6,81.66666666666667,15.539197748489679,4,4,3,3,0,0,6,0,idle
11108,1773579469.864639,1773579474.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11109,1773579470.864639,1773579475.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11110,1773579471.864639,1773579476.864639,14,174.28571428571428,141.96718394995835,3,3,4,4,0,0,14,0,bulbchange
11111,1773579472.864639,1773579477.864639,14,174.28571428571428,141.96718394995835,3,3,4,4,0,0,14,0,bulbchange
11112,1773579473.864639,1773579478.864639,14,174.28571428571428,141.96718394995835,3,3,4,4,0,0,14,0,bulbchange
11113,1773579474.864639,1773579479.864639,14,174.28571428571428,141.96718394995835,3,3,4,4,0,0,14,0,bulbchange
11114,1773579475.864639,1773579480.864639,14,174.28571428571428,141.96718394995835,3,3,4,4,0,0,14,0,idle
11115,1773579476.864639,1773579481.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11116,1773579477.864639,1773579482.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11117,1773579478.864639,1773579483.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11118,1773579479.864639,1773579484.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11119,1773579480.864639,1773579485.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11120,1773579481.864639,1773579486.864639,2,70.0,0.0,1,1,0,0,1,1,0,2,idle
11121,1773579482.864639,1773579487.864639,5,70.0,0.0,1,1,0,0,1,1,0,5,idle
11122,1773579483.864639,1773579488.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11123,1773579484.864639,1773579489.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11124,1773579485.864639,1773579490.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11125,1773579486.864639,1773579491.864639,9,66.0,6.244997998398398,3,3,2,2,1,1,3,6,idle
11126,1773579487.864639,1773579492.864639,6,64.0,6.928203230275509,3,3,2,2,1,1,3,3,idle
11127,1773579488.864639,1773579493.864639,10,137.6,130.3876272248764,4,4,5,5,0,0,10,0,bulboff
11128,1773579489.864639,1773579494.864639,10,137.6,130.3876272248764,4,4,5,5,0,0,10,0,bulboff
11129,1773579490.864639,1773579495.864639,10,137.6,130.3876272248764,4,4,5,5,0,0,10,0,bulboff
11130,1773579491.864639,1773579496.864639,7,171.71428571428572,144.81564635277306,3,3,4,4,0,0,7,0,bulboff
11131,1773579492.864639,1773579497.864639,7,171.71428571428572,144.81564635277306,3,3,4,4,0,0,7,0,idle
11139,1773579500.864639,1773579505.864639,1,369.0,,1,1,1,1,0,0,1,0,idle
11140,1773579501.864639,1773579506.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11141,1773579502.864639,1773579507.864639,10,137.5,130.18811176311164,4,4,5,5,0,0,10,0,bulbon
11142,1773579503.864639,1773579508.864639,10,137.5,130.18811176311164,4,4,5,5,0,0,10,0,bulbon
11143,1773579504.864639,1773579509.864639,10,137.5,130.18811176311164,4,4,5,5,0,0,10,0,bulbon
11144,1773579505.864639,1773579510.864639,9,111.77777777777777,107.81555752508284,4,4,5,5,0,0,9,0,idle
11145,1773579506.864639,1773579511.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11155,1773579516.864639,1773579521.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11156,1773579517.864639,1773579522.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11157,1773579518.864639,1773579523.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11158,1773579519.864639,1773579524.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11159,1773579520.864639,1773579525.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11160,1773579521.864639,1773579526.864639,6,72.33333333333333,19.47990417498676,4,4,4,4,0,0,6,0,idle
11161,1773579522.864639,1773579527.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11162,1773579523.864639,1773579528.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11163,1773579524.864639,1773579529.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11164,1773579525.864639,1773579530.864639,3,86.66666666666667,17.8978583448784,2,2,2,2,0,0,3,0,idle
11167,1773579528.864639,1773579533.864639,1,368.0,,1,1,1,1,0,0,1,0,idle
11168,1773579529.864639,1773579534.864639,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbchange
11169,1773579530.864639,1773579535.864639,7,171.42857142857142,144.35818547725555,3,3,4,4,0,0,7,0,bulbchange
11170,1773579531.864639,1773579536.864639,10,137.4,129.99076890302635,4,4,5,5,0,0,10,0,bulbchange
11171,1773579532.864639,1773579537.864639,10,137.4,129.99076890302635,4,4,5,5,0,0,10,0,bulbchange
11172,1773579533.864639,1773579538.864639,9,111.77777777777777,107.81555752508284,4,4,5,5,0,0,9,0,idle
11173,1773579534.864639,1773579539.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11174,1773579535.864639,1773579540.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11182,1773579543.864639,1773579548.864639,2,70.0,0.0,1,1,0,0,1,1,0,2,idle
11183,1773579544.864639,1773579549.864639,8,65.5,6.48074069840786,3,3,2,2,1,1,3,5,idle
11184,1773579545.864639,1773579550.864639,11,66.72727272727273,5.815340215170718,3,3,2,2,1,1,3,8,idle
11185,1773579546.864639,1773579551.864639,14,64.85714285714286,6.455255972487046,4,4,3,3,1,1,6,8,idle
11186,1773579547.864639,1773579552.864639,14,64.85714285714286,6.455255972487046,4,4,3,3,1,1,6,8,idle
11187,1773579548.864639,1773579553.864639,12,64.0,6.605782590758164,4,4,3,3,1,1,6,6,idle
11188,1773579549.864639,1773579554.864639,6,64.0,6.928203230275509,3,3,2,2,1,1,3,3,idle
11189,1773579550.864639,1773579555.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11198,1773579559.864639,1773579564.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11199,1773579560.864639,1773579565.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11200,1773579561.864639,1773579566.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11201,1773579562.864639,1773579567.864639,10,90.5,98.02635699987358,3,3,4,4,0,0,10,0,idle
11202,1773579563.864639,1773579568.864639,15,111.86666666666666,111.20821312594975,4,4,6,6,0,0,15,0,bulboff
11203,1773579564.864639,1773579569.864639,12,125.33333333333333,121.44458768832754,3,3,5,5,0,0,12,0,bulboff
11204,1773579565.864639,1773579570.864639,12,125.33333333333333,121.44458768832754,3,3,5,5,0,0,12,0,bulboff
11205,1773579566.864639,1773579571.864639,9,147.77777777777777,134.20020284800037,3,3,4,4,0,0,9,0,bulboff
11206,1773579567.864639,1773579572.864639,5,154.6,135.0585058409873,3,3,4,4,0,0,5,0,idle
11213,1773579574.864639,1773579579.864639,2,57.0,4.242640687119285,1,1,1,1,0,0,2,0,idle
11214,1773579575.864639,1773579580.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11215,1773579576.864639,1773579581.864639,7,71.42857142857143,17.943031542980158,4,4,4,4,0,0,7,0,idle
11216,1773579577.864639,1773579582.864639,7,71.42857142857143,17.943031542980158,4,4,4,4,0,0,7,0,idle
11217,1773579578.864639,1773579583.864639,13,75.38461538461539,25.40189776879693,7,7,6,6,0,0,13,0,idle
11218,1773579579.864639,1773579584.864639,11,78.72727272727273,26.31764012631417,7,6,5,6,0,0,11,0,idle
11219,1773579580.864639,1773579585.864639,10,80.6,26.95757984521443,6,6,5,5,0,0,10,0,idle
11220,1773579581.864639,1773579586.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11221,1773579582.864639,1773579587.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11223,1773579584.864639,1773579589.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11224,1773579585.864639,1773579590.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11225,1773579586.864639,1773579591.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11226,1773579587.864639,1773579592.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11227,1773579588.864639,1773579593.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,idle
11228,1773579589.864639,1773579594.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11229,1773579590.864639,1773579595.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11230,1773579591.864639,1773579596.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11231,1773579592.864639,1773579597.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11232,1773579593.864639,1773579598.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11235,1773579596.864639,1773579601.864639,4,139.0,152.89647913975435,2,2,2,2,0,0,4,0,idle
11236,1773579597.864639,1773579602.864639,14,164.71428571428572,144.57387175974915,3,3,4,4,0,0,14,0,idle
11237,1773579598.864639,1773579603.864639,18,148.22222222222223,131.58471015932062,3,3,4,4,0,0,18,0,bulbchange
11238,1773579599.864639,1773579604.864639,21,135.33333333333334,125.5592821472524,4,4,5,5,0,0,21,0,bulbchange
11239,1773579600.864639,1773579605.864639,21,135.33333333333334,125.5592821472524,4,4,5,5,0,0,21,0,bulbchange
11240,1773579601.864639,1773579606.864639,17,134.47058823529412,123.7700072953151,4,4,5,5,0,0,17,0,bulbchange
11241,1773579602.864639,1773579607.864639,7,76.57142857142857,34.94212902718409,3,3,3,3,0,0,7,0,idle
11242,1773579603.864639,1773579608.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11243,1773579604.864639,1773579609.864639,1,70.0,,1,1,0,0,1,1,0,1,idle
11244,1773579605.864639,1773579610.864639,4,70.0,0.0,1,1,0,0,1,1,0,4,idle
11245,1773579606.864639,1773579611.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11246,1773579607.864639,1773579612.864639,11,71.81818181818181,7.16684284490991,3,3,2,2,1,1,3,8,idle
11247,1773579608.864639,1773579613.864639,11,71.81818181818181,7.16684284490991,3,3,2,2,1,1,3,8,idle
11248,1773579609.864639,1773579614.864639,10,72.0,7.52772652709081,3,3,2,2,1,1,3,7,idle
11249,1773579610.864639,1773579615.864639,7,72.85714285714286,9.063269671749657,3,3,2,2,1,1,3,4,idle
11250,1773579611.864639,1773579616.864639,3,76.66666666666667,14.433756729740644,2,2,2,2,0,0,3,0,idle
11252,1773579613.864639,1773579618.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11253,1773579614.864639,1773579619.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11254,1773579615.864639,1773579620.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11255,1773579616.864639,1773579621.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11256,1773579617.864639,1773579622.864639,25,88.4,17.4928556845359,7,7,3,3,0,0,6,0,idle
11257,1773579618.864639,1773579623.864639,27,93.55555555555556,12.846230615462307,7,7,2,2,0,0,3,0,idle
11258,1773579619.864639,1773579624.864639,24,98.0,0.0,7,7,0,0,0,0,0,0,idle
11259,1773579620.864639,1773579625.864639,24,98.0,0.0,7,7,0,0,0,0,0,0,idle
11260,1773579621.864639,1773579626.864639,24,98.0,0.0,7,7,0,0,0,0,0,0,idle
11261,1773579622.864639,1773579627.864639,5,98.0,0.0,4,3,0,0,0,0,0,0,idle
11267,1773579628.864639,1773579633.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11268,1773579629.864639,1773579634.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11269,1773579630.864639,1773579635.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11270,1773579631.864639,1773579636.864639,10,67.4,16.105209647122813,5,5,5,5,0,0,10,0,idle
11271,1773579632.864639,1773579637.864639,10,67.4,16.105209647122813,5,5,5,5,0,0,10,0,idle
11272,1773579633.864639,1773579638.864639,7,71.42857142857143,17.943031542980158,4,4,4,4,0,0,7,0,idle
11273,1773579634.864639,1773579639.864639,7,71.42857142857143,17.943031542980158,4,4,4,4,0,0,7,0,idle
11274,1773579635.864639,1773579640.864639,4,81.5,17.897858344878397,2,2,2,2,0,0,4,0,idle
11282,1773579643.864639,1773579648.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11283,1773579644.864639,1773579649.864639,5,57.6,3.286335345030997,3,3,3,3,0,0,5,0,idle
11284,1773579645.864639,1773579650.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11285,1773579646.864639,1773579651.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11286,1773579647.864639,1773579652.864639,15,111.86666666666666,111.20821312594975,4,4,6,6,0,0,15,0,bulboff
11287,1773579648.864639,1773579653.864639,20,138.2,126.30439422284563,5,5,7,7,0,0,20,0,bulboff
11288,1773579649.864639,1773579654.864639,18,147.22222222222223,130.25610770620793,5,5,6,7,0,0,18,0,bulboff
11289,1773579650.864639,1773579655.864639,17,152.35294117647058,132.3768017707741,5,5,6,6,0,0,17,0,bulboff
11290,1773579651.864639,1773579656.864639,17,152.35294117647058,132.3768017707741,5,5,6,6,0,0,17,0,bulbchange
11291,1773579652.864639,1773579657.864639,8,157.5,139.33515606007592,4,4,5,4,0,0,8,0,idle
11301,1773579662.864639,1773579667.864639,2,57.0,4.242640687119285,1,1,1,1,0,0,2,0,idle
11302,1773579663.864639,1773579668.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11303,1773579664.864639,1773579669.864639,9,64.22222222222223,12.049665739946665,4,4,5,5,0,0,9,0,idle
11304,1773579665.864639,1773579670.864639,9,64.22222222222223,12.049665739946665,4,4,5,5,0,0,9,0,idle
11305,1773579666.864639,1773579671.864639,11,65.27272727272727,11.028063375687582,5,5,5,5,1,1,9,2,idle
11306,1773579667.864639,1773579672.864639,12,67.83333333333333,9.768533279067153,5,4,4,5,1,1,7,5,idle
11307,1773579668.864639,1773579673.864639,11,71.81818181818181,7.166842844909909,3,3,2,2,1,1,3,8,idle
11308,1773579669.864639,1773579674.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11309,1773579670.864639,1773579675.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11310,1773579671.864639,1773579676.864639,6,70.0,0.0,1,1,0,0,1,1,0,6,idle
11311,1773579672.864639,1773579677.864639,4,144.75,149.5,2,2,1,1,1,1,1,3,idle
11312,1773579673.864639,1773579678.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11313,1773579674.864639,1773579679.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11314,1773579675.864639,1773579680.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11315,1773579676.864639,1773579681.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulbon
11316,1773579677.864639,1773579682.864639,6,138.66666666666666,126.45578937583943,3,3,4,4,0,0,6,0,idle
11317,1773579678.864639,1773579683.864639,2,57.0,4.242640687119285,1,1,1,1,0,0,2,0,idle
11318,1773579679.864639,1773579684.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11319,1773579680.864639,1773579685.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11320,1773579681.864639,1773579686.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11321,1773579682.864639,1773579687.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11322,1773579683.864639,1773579688.864639,1,60.0,,1,1,1,1,0,0,1,0,idle
11324,1773579685.864639,1773579690.864639,8,200.0,156.18212811604644,3,3,4,4,0,0,8,0,bulbchange
11325,1773579686.864639,1773579691.864639,16,164.5,134.82976921535789,5,5,5,5,0,0,16,0,bulbchange
11326,1773579687.864639,1773579692.864639,16,164.5,134.82976921535789,5,5,5,5,0,0,16,0,bulbchange
11327,1773579688.864639,1773579693.864639,19,147.68421052631578,129.39262070302797,6,6,6,6,0,0,19,0,bulbchange
11328,1773579689.864639,1773579694.864639,19,147.68421052631578,129.39262070302797,6,6,6,6,0,0,19,0,idle
11329,1773579690.864639,1773579695.864639,11,109.63636363636364,96.32992549283192,6,6,6,6,0,0,11,0,idle
11330,1773579691.864639,1773579696.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11331,1773579692.864639,1773579697.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11340,1773579701.864639,1773579706.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11341,1773579702.864639,1773579707.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11342,1773579703.864639,1773579708.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11343,1773579704.864639,1773579709.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11344,1773579705.864639,1773579710.864639,6,58.0,3.0983866769659336,3,3,3,3,0,0,6,0,idle
11345,1773579706.864639,1773579711.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11346,1773579707.864639,1773579712.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11350,1773579711.864639,1773579716.864639,7,171.71428571428572,144.81564635277303,3,3,4,4,0,0,7,0,bulboff
11351,1773579712.864639,1773579717.864639,7,171.71428571428572,144.81564635277303,3,3,4,4,0,0,7,0,bulboff
11352,1773579713.864639,1773579718.864639,7,171.71428571428572,144.81564635277303,3,3,4,4,0,0,7,0,bulboff
11353,1773579714.864639,1773579719.864639,7,171.71428571428572,144.81564635277303,3,3,4,4,0,0,7,0,bulboff
11354,1773579715.864639,1773579720.864639,7,171.71428571428572,144.81564635277303,3,3,4,4,0,0,7,0,idle
11355,1773579716.864639,1773579721.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11356,1773579717.864639,1773579722.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11357,1773579718.864639,1773579723.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11358,1773579719.864639,1773579724.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11359,1773579720.864639,1773579725.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11362,1773579723.864639,1773579728.864639,6,190.16666666666666,148.9341017586861,3,3,4,4,0,0,6,0,bulbon
11363,1773579724.864639,1773579729.864639,6,190.16666666666666,148.9341017586861,3,3,4,4,0,0,6,0,bulbon
11364,1773579725.864639,1773579730.864639,6,190.16666666666666,148.9341017586861,3,3,4,4,0,0,6,0,bulbon
11365,1773579726.864639,1773579731.864639,6,190.16666666666666,148.9341017586861,3,3,4,4,0,0,6,0,bulbon
11366,1773579727.864639,1773579732.864639,6,190.16666666666666,148.9341017586861,3,3,4,4,0,0,6,0,idle
11368,1773579729.864639,1773579734.864639,2,70.0,0.0,1,1,0,0,1,1,0,2,idle
11369,1773579730.864639,1773579735.864639,5,70.0,0.0,1,1,0,0,1,1,0,5,idle
11370,1773579731.864639,1773579736.864639,11,66.72727272727273,5.815340215170719,3,3,2,2,1,1,3,8,idle
11371,1773579732.864639,1773579737.864639,11,66.72727272727273,5.815340215170719,3,3,2,2,1,1,3,8,idle
11372,1773579733.864639,1773579738.864639,11,66.72727272727273,5.815340215170719,3,3,2,2,1,1,3,8,idle
11373,1773579734.864639,1773579739.864639,9,66.0,6.244997998398398,3,3,2,2,1,1,3,6,idle
11374,1773579735.864639,1773579740.864639,6,64.0,6.928203230275509,3,3,2,2,1,1,3,3,idle
11377,1773579738.864639,1773579743.864639,2,57.0,4.242640687119285,1,1,1,1,0,0,2,0,idle
11378,1773579739.864639,1773579744.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11379,1773579740.864639,1773579745.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11380,1773579741.864639,1773579746.864639,19,147.73684210526315,129.5002540131628,4,4,5,5,0,0,19,0,bulbchange
11381,1773579742.864639,1773579747.864639,19,147.73684210526315,129.5002540131628,4,4,5,5,0,0,19,0,bulbchange
11382,1773579743.864639,1773579748.864639,17,158.41176470588235,133.09867524863338,4,4,5,5,0,0,17,0,bulbchange
11383,1773579744.864639,1773579749.864639,16,164.5625,134.94540562760926,4,4,5,5,0,0,16,0,bulbchange
11384,1773579745.864639,1773579750.864639,16,164.5625,134.94540562760926,4,4,5,5,0,0,16,0,idle
11385,1773579746.864639,1773579751.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11386,1773579747.864639,1773579752.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11387,1773579748.864639,1773579753.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11388,1773579749.864639,1773579754.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11389,1773579750.864639,1773579755.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11395,1773579756.864639,1773579761.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11396,1773579757.864639,1773579762.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11397,1773579758.864639,1773579763.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11398,1773579759.864639,1773579764.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11399,1773579760.864639,1773579765.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11402,1773579763.864639,1773579768.864639,15,166.66666666666666,139.94931055139043,3,3,4,4,0,0,15,0,bulbchange
11403,1773579764.864639,1773579769.864639,15,166.66666666666666,139.94931055139043,3,3,4,4,0,0,15,0,bulbchange
11404,1773579765.864639,1773579770.864639,15,166.66666666666666,139.94931055139043,3,3,4,4,0,0,15,0,bulbchange
11405,1773579766.864639,1773579771.864639,15,166.66666666666666,139.94931055139043,3,3,4,4,0,0,15,0,bulbchange
11406,1773579767.864639,1773579772.864639,15,166.66666666666666,139.94931055139043,3,3,4,4,0,0,15,0,idle
11410,1773579771.864639,1773579776.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11411,1773579772.864639,1773579777.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11412,1773579773.864639,1773579778.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11413,1773579774.864639,1773579779.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11414,1773579775.864639,1773579780.864639,3,58.0,3.4641016151377544,2,2,2,2,0,0,3,0,idle
11417,1773579778.864639,1773579783.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11418,1773579779.864639,1773579784.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11419,1773579780.864639,1773579785.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11420,1773579781.864639,1773579786.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11421,1773579782.864639,1773579787.864639,6,80.0,33.38862081608044,4,4,4,4,0,0,6,0,idle
11422,1773579783.864639,1773579788.864639,1,369.0,,1,1,1,1,0,0,1,0,idle
11423,1773579784.864639,1773579789.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulboff
11424,1773579785.864639,1773579790.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulboff
11425,1773579786.864639,1773579791.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulboff
11426,1773579787.864639,1773579792.864639,7,171.57142857142858,144.58545010115085,3,3,4,4,0,0,7,0,bulboff
11427,1773579788.864639,1773579793.864639,6,138.66666666666666,126.45578937583943,3,3,4,4,0,0,6,0,idle
11429,1773579790.864639,1773579795.864639,2,70.0,0.0,1,1,0,0,1,1,0,2,idle
11430,1773579791.864639,1773579796.864639,5,70.0,0.0,1,1,0,0,1,1,0,5,idle
11431,1773579792.864639,1773579797.864639,8,70.0,0.0,1,1,0,0,1,1,0,8,idle
11432,1773579793.864639,1773579798.864639,10,67.4,5.660781257427675,2,2,1,1,1,1,2,8,idle
11433,1773579794.864639,1773579799.864639,11,66.72727272727273,5.815340215170719,3,3,2,2,1,1,3,8,idle
11434,1773579795.864639,1773579800.864639,9,66.0,6.244997998398398,3,3,2,2,1,1,3,6,idle
11435,1773579796.864639,1773579801.864639,9,71.55555555555556,15.44434452405727,5,5,4,4,1,1,6,3,idle
11436,1773579797.864639,1773579802.864639,6,72.33333333333333,19.47990417498676,4,4,4,4,0,0,6,0,idle
