windowID,windowStart,windowEnd,packetCount,tcpPacketCount,udpPacketCount,tcpRatio,udpRatio,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,throughput,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,uniqueTCPStreams,avgTCPWindowSize,minTCPWindowSize,tcpSynCount,tcpAckCount,tcpFinCount,tcpRstCount,tcpPshCount,tcpSynOnlyCount,uniqueUDPSrcPorts,uniqueUDPDstPorts,avgInterArrivalTime,stdInterArrivalTime,minInterArrivalTime,maxInterArrivalTime,packetTo_loungeBulb,packetFrom_loungeBulb,packetTo_bedroomBulb,packetFrom_bedroomBulb,packetTo_camera,packetFrom_camera,packetTo_hub,packetFrom_hub,packetTo_plug,packetFrom_plug,tlsHandshakeCount,avgTLSRecordLen,avgUDPLen,DNSQueryCount,uniqueDNSQueries,label
0,1774113109.6666484,1774113110.6666484,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33744.5,1885.0,0,4,0,0,3,0,0,0,0.007993,0.013166597257201018,0.000467,0.027711,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingaroundhouse
1,1774113160.316502,1774113161.316502,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23052.333333333332,2546.0,0,3,0,0,2,0,0,0,0.014265,0.012818366393577614,0.001606,0.027237,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
2,1774113164.7314048,1774113165.7314048,5,5,0,1.0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,1033.0,2,2,199.0,76.68115805072325,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,27496.8,1678.0,0,5,0,0,3,0,0,0,0.026833199999999995,0.043198768347025816,0.001524,0.101905,0,0,0,0,0,0,2,3,0,0,0,245.33333333333334,,0,0,movingaroundhouse
3,1774113168.3389468,1774113169.3389468,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22551.666666666668,1757.0,0,3,0,0,2,0,0,0,0.025564666666666666,0.026863845523925522,0.00222,0.054927,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
4,1774113175.478852,1774113176.478852,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,23030.333333333332,2513.0,0,3,0,0,2,0,0,0,0.09110033333333334,0.09478074831068455,0.001339,0.190208,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbon
5,1774113183.4699883,1774113184.4699883,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22928.333333333332,1757.0,0,3,0,0,2,0,0,0,0.03958266666666666,0.04462337482007981,0.003719,0.089555,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
6,1774113188.374305,1774113189.374305,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,23021.0,2499.0,0,3,0,0,2,0,0,0,0.03114866666666666,0.03259432567692317,0.000294,0.065241,1,2,0,0,0,0,0,0,0,0,0,169.5,,0,0,bulbchange
7,1774113224.5938454,1774113225.5938454,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23284.333333333332,2856.0,0,3,0,0,2,0,0,0,0.05362033333333333,0.052750399641456114,0.022544,0.114527,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
8,1774113226.7286105,1774113227.7286105,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22987.666666666668,2449.0,0,3,0,0,2,0,0,0,0.03205233333333333,0.033421253153245664,0.001512,0.067754,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
9,1774113231.719006,1774113232.719006,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23262.333333333332,2823.0,0,3,0,0,2,0,0,0,0.04396933333333333,0.02190024770027347,0.026216,0.068442,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
10,1774113249.951179,1774113250.951179,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22965.666666666668,2416.0,0,3,0,0,2,0,0,0,0.009723,0.007983285288651535,0.000911,0.016473,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbon
11,1774113260.6998754,1774113261.6998754,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34158.5,2713.0,0,4,0,0,3,0,0,0,0.04223874999999999,0.06550962781848685,0.0018,0.13909,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingaroundhouse
12,1774113278.6432915,1774113279.6432915,6,6,0,1.0,0.0,172.66666666666666,154.10213063636294,60,371,87.0,4,0,1036.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,1,22932.666666666668,2350.0,0,6,0,0,4,0,0,0,0.014702833333333333,0.012428375491860015,0.000484,0.032025,0,0,2,4,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
13,1774113301.849529,1774113302.849529,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23240.333333333332,2790.0,0,3,0,0,2,0,0,0,0.053322666666666664,0.05842060818181658,0.018819,0.120775,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
14,1774113315.856961,1774113316.856961,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,34020.5,2437.0,0,4,0,0,3,0,0,0,0.0193295,0.021593244460556025,0.001476,0.04596,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingaroundhouse
15,1774113316.9762795,1774113317.9762795,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23218.333333333332,2757.0,0,3,0,0,2,0,0,0,0.026614666666666665,0.03064768745490161,0.007187,0.061945,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
16,1774113331.1643271,1774113332.1643271,5,3,2,0.6,0.4,131.6,134.18010284688262,60,371,70.0,4,0,658.0,3,3,227.0,62.609903369994115,116.4,135.004814728957,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22978.333333333332,2435.0,0,3,0,0,2,0,1,1,0.0269912,0.02569097867345656,0.006887,0.070875,1,2,0,0,0,0,0,2,0,0,0,170.0,36.0,0,0,bulboff
17,1774113347.5409656,1774113348.5409656,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22956.333333333332,2402.0,0,3,0,0,2,0,0,0,0.032883666666666665,0.012004151045922963,0.024322,0.046605,1,2,0,0,0,0,0,0,0,0,0,169.5,,0,0,bulbon
18,1774113357.8811905,1774113358.8811905,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22934.333333333332,2369.0,0,3,0,0,2,0,0,0,0.028495333333333334,0.02886742150475746,0.000871,0.058463,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
19,1774113363.237737,1774113364.237737,5,5,0,1.0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,1033.0,2,2,171.0,76.68115805072325,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,40240.6,2230.0,0,5,0,0,3,0,0,0,0.0074010000000000005,0.008125141198773103,0.0,0.020625,0,0,0,0,0,0,3,2,0,0,0,245.33333333333334,,0,0,movingaroundhouse
20,1774113375.1019235,1774113376.1019235,6,6,0,1.0,0.0,130.0,120.05998500749531,60,373,92.0,5,0,780.0,4,4,144.66666666666666,88.45488492257884,115.0,120.78244905614392,3,3,69.0,123.4552550521848,4,0.6666666666666666,2,13443.0,503.0,0,6,0,0,4,0,0,0,0.0249265,0.02797436893836928,0.001134,0.077811,0,0,0,0,1,2,0,0,1,2,0,98.5,,0,0,plugoff
21,1774113388.232654,1774113389.232654,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23174.333333333332,2691.0,0,3,0,0,2,0,0,0,0.011541333333333334,0.0038032098723753504,0.0082,0.01568,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
22,1774113405.915796,1774113406.915796,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22899.666666666668,2317.0,0,3,0,0,2,0,0,0,0.04123466666666666,0.037670588558361195,0.010995,0.083433,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
23,1774113430.1705437,1774113431.1705437,11,11,0,1.0,0.0,159.45454545454547,136.49935064780612,60,371,87.0,8,0,1754.0,4,4,169.36363636363637,84.07885908749324,144.36363636363637,137.3923380158244,3,3,101.0909090909091,139.37105477498156,8,0.7272727272727273,2,19487.636363636364,503.0,0,11,0,0,8,0,0,0,0.016841454545454545,0.021810542099469404,0.000364,0.064336,0,0,3,5,1,2,0,0,0,0,0,134.0,,0,0,bulbon
24,1774113430.3913226,1774113431.3913226,8,8,0,1.0,0.0,186.75,152.98249199546612,60,371,87.0,5,0,1494.0,2,2,202.5,72.4568837309472,171.25,154.4212698154907,2,2,131.25,154.4212698154907,6,0.75,1,25411.875,2187.0,0,8,0,0,6,0,0,0,0.017238875,0.0223251876935799,0.000364,0.064336,0,0,3,5,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
25,1774113447.2979405,1774113448.2979405,4,4,0,1.0,0.0,243.25,284.05677249451384,60,667,123.0,1,1,973.0,2,2,185.0,80.82903768654761,227.75,285.35986052701946,2,2,187.75,285.35986052701946,3,0.75,1,33813.5,2023.0,0,4,0,0,3,0,0,0,0.02757375,0.03683070725517862,0.001624,0.079845,0,0,0,0,0,0,2,2,0,0,0,245.33333333333334,,0,0,movingaroundhouse
26,1774113466.3674517,1774113467.3674517,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23131.666666666668,2627.0,0,3,0,0,2,0,0,0,0.012885666666666669,0.009559225195241156,0.004415,0.02325,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
27,1774113479.5012345,1774113480.5012345,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23109.666666666668,2594.0,0,3,0,0,2,0,0,0,0.022962,0.00912029034625543,0.013398,0.031562,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
28,1774113485.596201,1774113486.596201,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22912.333333333332,2336.0,0,3,0,0,2,0,0,0,0.008023666666666667,0.007044964821298495,0.000523,0.014501,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
29,1774113501.4687886,1774113502.4687886,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22791.0,2154.0,0,3,0,0,2,0,0,0,0.029525,0.010422348631666472,0.020036,0.04068,0,0,1,2,0,0,0,0,0,0,0,170.5,,0,0,bulboff
30,1774113513.8570309,1774113514.8570309,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22769.0,2121.0,0,3,0,0,2,0,0,0,0.06118966666666666,0.032911831555435096,0.026017,0.09124,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbon
31,1774113534.6290116,1774113535.6290116,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23087.666666666668,2561.0,0,3,0,0,2,0,0,0,0.040215999999999995,0.04244863483081641,0.011254,0.088943,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
32,1774113535.820018,1774113536.820018,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22869.666666666668,2272.0,0,3,0,0,2,0,0,0,0.009562666666666665,0.014253867732420326,0.000318,0.025978,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
33,1774113541.758017,1774113542.758017,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23065.666666666668,2528.0,0,3,0,0,2,0,0,0,0.029317333333333334,0.023227553128414825,0.009503,0.054879,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
34,1774113544.209845,1774113545.209845,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22847.666666666668,2239.0,0,3,0,0,2,0,0,0,0.005712999999999999,0.008860352645352215,0.00025,0.015936,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
35,1774113552.542273,1774113553.542273,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22825.666666666668,2206.0,0,3,0,0,2,0,0,0,0.05082166666666666,0.055666349631831744,0.013897,0.114849,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
36,1774113582.8983645,1774113583.8983645,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22803.666666666668,2173.0,0,3,0,0,2,0,0,0,0.04916533333333334,0.05251311718355076,0.000318,0.104703,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
37,1774113606.311383,1774113607.311383,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22781.666666666668,2140.0,0,3,0,0,2,0,0,0,0.060327,0.04989823627143549,0.010273,0.110068,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
38,1774113613.8922405,1774113614.8922405,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,23043.666666666668,2495.0,0,3,0,0,2,0,0,0,0.06545833333333333,0.05758116957246816,0.004575,0.119041,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
39,1774113617.1387796,1774113618.1387796,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22747.0,2088.0,0,3,0,0,2,0,0,0,0.038856666666666664,0.04531185906949011,2.3e-05,0.08864,0,0,1,2,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
40,1774113622.0245218,1774113623.0245218,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,23001.0,2431.0,0,3,0,0,2,0,0,0,0.037115333333333334,0.022440005265893622,0.011659,0.054031,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
41,1774113669.490629,1774113670.490629,5,5,0,1.0,0.0,195.4,161.13441593899176,60,372,87.0,3,0,977.0,2,2,199.0,76.68115805072325,180.2,162.4121300888576,2,2,140.2,162.4121300888576,4,0.8,1,26827.2,1991.0,0,5,0,0,4,0,0,0,0.0140786,0.012524681225484344,0.000537,0.027202,0,0,2,3,0,0,0,0,0,0,0,170.25,,0,0,bulbchange
42,1774113677.622397,1774113678.622397,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22660.333333333332,1958.0,0,3,0,0,2,0,0,0,0.09841966666666667,0.08825273557988633,0.015913,0.191471,0,0,1,2,0,0,0,0,0,0,0,171.0,,0,0,bulboff
43,1774113681.151044,1774113682.151044,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22979.0,2398.0,0,3,0,0,2,0,0,0,0.017566000000000002,0.01430753336532891,0.002195,0.030496,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
44,1774113693.2768455,1774113694.2768455,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22957.0,2365.0,0,3,0,0,2,0,0,0,0.013748999999999999,0.003362754228307504,0.010123,0.016765,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
45,1774113702.7450325,1774113703.7450325,7,6,1,0.8571428571428571,0.14285714285714285,117.0,113.04866208850063,60,372,85.0,6,0,819.0,5,5,215.0,68.31300510639733,101.28571428571429,114.09018988752464,2,2,68.83333333333333,123.05026073384269,4,0.6666666666666666,2,22699.333333333332,1925.0,0,6,0,0,4,0,1,1,0.025630428571428575,0.034848580510819196,0.000593,0.100455,1,2,1,2,0,0,0,1,0,0,0,98.25,36.0,0,0,bulbon
46,1774113710.5217745,1774113711.5217745,5,5,0,1.0,0.0,206.6,259.29192042946494,60,667,123.0,2,1,1033.0,2,2,199.0,76.68115805072325,190.2,261.00325668466286,2,2,150.2,261.00325668466286,3,0.6,1,27496.8,1678.0,0,5,0,0,3,0,0,0,0.0030219999999999995,0.0031535890664447707,0.0,0.008384,0,0,0,0,0,0,2,3,0,0,0,245.33333333333334,,0,0,movingaroundhouse
47,1774113712.847559,1774113713.847559,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22739.0,2076.0,0,3,0,0,2,0,0,0,0.026323666666666665,0.037388398338700383,0.00467,0.069496,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbchange
48,1774113765.407995,1774113766.407995,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22935.0,2332.0,0,3,0,0,2,0,0,0,0.04032533333333333,0.022624977576416145,0.020339,0.064889,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
49,1774113771.9428105,1774113772.9428105,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22717.0,2043.0,0,3,0,0,2,0,0,0,0.032445666666666664,0.04607663273648947,0.005133,0.085644,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
50,1774113774.543689,1774113775.543689,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22913.0,2299.0,0,3,0,0,2,0,0,0,0.022915,0.01499482840848804,0.013472,0.040205,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
51,1774113789.3783278,1774113790.3783278,2,2,0,1.0,0.0,229.5,201.52543263816605,87,372,229.5,1,0,459.0,2,2,185.0,98.99494936611666,215.5,201.52543263816605,2,2,175.5,201.52543263816605,2,1.0,1,32978.5,1925.0,0,2,0,0,2,0,0,0,0.0060490000000000006,0.0015909902576697315,0.004924,0.007174,0,0,1,1,0,0,0,0,0,0,0,170.5,,0,0,bulbchange
52,1774113797.3016586,1774113798.3016586,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22695.0,2010.0,0,3,0,0,2,0,0,0,0.02026733333333333,0.01005648374598862,0.008676,0.026666,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
53,1774113814.675447,1774113815.675447,3,3,0,1.0,0.0,173.33333333333334,173.44259376904316,60,373,87.0,2,0,520.0,2,2,208.33333333333334,80.82903768654761,157.33333333333334,175.42614780395004,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22891.0,2266.0,0,3,0,0,2,0,0,0,0.04308033333333333,0.05546984939887013,0.002669,0.106322,0,0,0,0,0,0,0,0,1,2,0,171.0,,0,0,plugoff
54,1774113821.799154,1774113822.799154,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22848.333333333332,2202.0,0,3,0,0,2,0,0,0,0.04831133333333334,0.05683281862034764,0.007661,0.113253,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
55,1774113854.691989,1774113855.691989,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22673.0,1977.0,0,3,0,0,2,0,0,0,0.055872000000000005,0.06944782446556552,0.006333,0.135253,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
56,1774113869.0869074,1774113870.0869074,3,3,0,1.0,0.0,172.66666666666666,172.2914197902302,60,371,87.0,2,0,518.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,1,22651.0,1944.0,0,3,0,0,2,0,0,0,0.034712,0.03478791182293068,0.005472,0.073185,1,2,0,0,0,0,0,0,0,0,0,170.0,,0,0,bulbon
57,1774113873.9073248,1774113874.9073248,3,3,0,1.0,0.0,172.33333333333334,171.71585055938584,60,370,87.0,2,0,517.0,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,1,22573.666666666668,1828.0,0,3,0,0,2,0,0,0,0.04690166666666667,0.03415667374516045,0.026619,0.086337,0,0,1,2,0,0,0,0,0,0,0,169.5,,0,0,bulbchange
58,1774113889.9257216,1774113890.9257216,5,3,2,0.6,0.4,132.0,135.072202913849,60,373,70.0,4,0,660.0,3,3,227.0,62.609903369994115,116.8,135.8959160534267,2,2,117.33333333333333,175.42614780395007,2,0.6666666666666666,1,22826.333333333332,2169.0,0,3,0,0,2,0,1,1,0.04391,0.024466257151432053,0.020591,0.077462,0,0,0,0,0,0,0,2,1,2,0,171.0,36.0,0,0,plugoff
59,1774113905.0550542,1774113906.0550542,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22804.333333333332,2136.0,0,3,0,0,2,0,0,0,0.02254266666666667,0.011628433270795055,0.011209,0.034445,0,0,0,0,0,0,0,0,1,2,0,170.5,,0,0,plugon
60,1774113906.454795,1774113907.454795,3,3,0,1.0,0.0,173.0,172.86700089953547,60,372,87.0,2,0,519.0,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,1,22608.333333333332,1880.0,0,3,0,0,2,0,0,0,0.010149,0.008486613989100717,0.003012,0.019533,1,2,0,0,0,0,0,0,0,0,0,170.5,,0,0,bulboff
