windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
1049,1774278671.5967746,1774278673.5967746,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23234.666666666668,3,0.02923466666666667,0.028297010890433873,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1242705,0.13706345714485682,0.02923466666666667,0.028297010890433873,bulbOn
1050,1774278696.1767125,1774278698.1767125,8,8,154.5,134.28753798153744,60,371,92.0,6,0,618.0,4,4,154.75,85.65837462184969,139.75,134.9060519663327,3,3,95.25,137.5798469461072,6,0.75,18530.5,8,0.025504625,0.02555945185494008,0,0,2,3,1,2,0,0,0,0,0,0,0,122.0,147.1760850138364,0.03022683333333333,0.03136557818639195,0.025504625,0.02555945185494008,bulbChange
1051,1774278708.9658875,1774278710.9658875,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23606.0,3,0.009934666666666666,0.008449656462444692,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.10877300000000001,0.10756932619478472,0.009934666666666666,0.008449656462444692,bulbOff
1052,1774278718.2939875,1774278720.2939875,8,3,108.5,106.32295814437929,60,371,70.0,7,0,434.0,3,3,237.5,49.49747468305833,93.75,106.7343163453736,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23584.0,3,0.03360975,0.05896354190696389,1,2,0,0,0,0,0,5,0,0,0,0,0,170.0,200.8183258569795,0.136183,0.15347752685654015,0.012423333333333335,0.013603066063698042,bulbOn
1053,1774278735.7241254,1774278737.7241254,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23157.666666666668,6,0.020808666666666666,0.016426691799223198,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08384174999999999,0.10141654848322339,0.020808666666666666,0.016426691799223198,bulbChange
1054,1774278752.6075616,1774278754.6075616,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23124.666666666668,3,0.046559666666666666,0.03553979181612257,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.029057,0.003180566301777092,0.046559666666666666,0.03553979181612257,bulbOff
1055,1774278765.883271,1774278767.883271,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23102.666666666668,3,0.08706433333333334,0.058902970131677855,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1290055,0.14405815742435413,0.08706433333333334,0.058902970131677855,bulbOn
1056,1774278770.1913564,1774278772.1913564,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23080.666666666668,3,0.023610000000000003,0.037750529466485626,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1293175,0.14459273015093116,0.023610000000000003,0.037750529466485626,bulbChange
1057,1774278779.488272,1774278781.488272,1276,1272,1020.9937304075235,710.0012615011401,66,9908,1472.0,392,865,651394.0,3,3,61.2539184952978,11.988547816603928,1006.9937304075235,710.0012615011401,2,2,957.9842767295597,709.1072454233062,884,0.6949685534591195,2603.5841194968552,1272,0.0014842382445141066,0.0023523902576680395,0,0,0,0,388,884,0,4,0,0,0,0,0,4488.717647058824,3769.0256796029203,0.016467005154639176,0.0019419575780936823,0.0014765581761006289,0.002351281898506236,outsideDetection
1058,1774278796.194802,1774278798.194802,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23058.666666666668,3,0.04702733333333334,0.018745954772519145,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.13260149999999998,0.14771955633733808,0.04702733333333334,0.018745954772519145,bulbOff
1059,1774278808.5324206,1774278810.5324206,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23222.666666666668,6,0.010013333333333334,0.012456226132608009,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.07488575,0.11164178501013856,0.010013333333333334,0.012456226132608009,bulbOn
1060,1774278808.7579045,1774278810.7579045,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23222.666666666668,6,0.010013333333333334,0.012456226132608009,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.07488575,0.11164178501013856,0.010013333333333334,0.012456226132608009,bulbChange
1061,1774278833.9624228,1774278835.9624228,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23760.0,3,0.027842999999999996,0.030512376947724015,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.138163,0.15132226538748353,0.027842999999999996,0.030512376947724015,bulbChange
1062,1774278846.811846,1774278848.811846,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23738.0,3,0.02899533333333333,0.014262958540686196,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.1269685,0.14181521471443043,0.02899533333333333,0.014262958540686196,bulbOff
1063,1774278855.351885,1774278857.351885,7,7,204.85714285714286,155.70530773593705,60,371,87.0,4,0,717.0,4,4,195.0,74.83314773547883,190.0,156.6492898164559,2,2,150.0,156.6492898164559,6,0.8571428571428571,29573.14285714286,7,0.02097685714285714,0.030475795841008926,2,3,1,1,0,0,0,0,0,0,0,0,0,170.0,155.55320633146718,0.08030639999999999,0.09254088881029833,0.02097685714285714,0.030475795841008926,bulbChange
1064,1774278856.0974731,1774278858.0974731,8,8,186.75,152.98249199546612,60,371,87.0,5,0,747.0,4,4,202.5,72.4568837309472,171.25,154.4212698154907,2,2,131.25,154.4212698154907,6,0.75,26225.25,8,0.02059175,0.02823612178322552,2,3,1,2,0,0,0,0,0,0,0,0,0,170.0,155.55320633146718,0.10371449999999999,0.10069105101795293,0.02059175,0.02823612178322552,bulbOn
1065,1774278880.7017221,1774278882.7017221,5,5,195.2,160.8608093974415,60,371,87.0,3,0,488.0,2,2,199.0,76.68115805072325,180.0,162.13882940245992,2,2,140.0,162.13882940245992,4,0.8,27691.2,5,0.038236599999999996,0.044036584475865066,2,3,0,0,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08718424999999999,0.0914479612616742,0.038236599999999996,0.044036584475865066,bulbChange
1066,1774278894.4264636,1774278896.4264636,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23453.333333333332,3,0.042613333333333336,0.045555702610467264,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.055418,0.04106451921062756,0.042613333333333336,0.045555702610467264,bulbOff
1067,1774278903.968337,1774278905.968337,6,5,174.33333333333334,152.687480386136,60,371,87.0,4,0,523.0,3,3,208.33333333333334,72.29568912920512,159.33333333333334,153.60295136053432,2,2,140.0,162.13882940245992,4,0.8,27868.2,5,0.0544335,0.06683128188730186,0,0,2,3,0,0,0,1,0,0,0,0,0,170.0,163.9674764498537,0.0884105,0.07345215443402597,0.028345,0.02187353552812165,bulbChange
1068,1774278909.7725074,1774278911.7725074,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23431.333333333332,3,0.07044966666666667,0.05362677264513811,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.098847,0.10179509221961539,0.07044966666666667,0.05362677264513811,bulbOn
1069,1774278937.1345525,1774278939.1345525,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23650.0,3,0.015753,0.013940554795272677,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.074094,0.06402569060931713,0.015753,0.013940554795272677,bulbOff
1070,1774278946.5356915,1774278948.5356915,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23617.0,6,0.028711666666666667,0.023072166015930682,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08942825,0.10168868166902024,0.028711666666666667,0.023072166015930682,bulbOn
1071,1774278947.008519,1774278949.008519,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23617.0,6,0.028711666666666667,0.023072166015930682,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08942825,0.10168868166902024,0.028711666666666667,0.023072166015930682,bulbChange
1072,1774278984.3570695,1774278986.3570695,6,6,172.83333333333334,154.35986093109395,60,372,87.0,4,0,518.5,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.13509108034194,2,2,116.83333333333333,156.13509108034194,4,0.6666666666666666,23496.666666666668,6,0.03235916666666667,0.021966741537302853,1,2,1,2,0,0,0,0,0,0,0,0,0,170.25,164.25665892133566,0.08100275,0.06605203023059422,0.03235916666666667,0.021966741537302853,bulbChange
1073,1774278984.931122,1774278986.931122,6,6,172.83333333333334,154.35986093109395,60,372,87.0,4,0,518.5,4,4,208.33333333333334,72.29568912920512,156.83333333333334,156.13509108034194,2,2,116.83333333333333,156.13509108034194,4,0.6666666666666666,23496.666666666668,6,0.03235916666666667,0.021966741537302853,1,2,1,2,0,0,0,0,0,0,0,0,0,170.25,164.25665892133566,0.08100275,0.06605203023059422,0.03235916666666667,0.021966741537302853,bulbOff
1074,1774278998.329318,1774279000.329318,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23387.333333333332,3,0.021038333333333336,0.014969825461017685,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.053765,0.03526907203202261,0.021038333333333336,0.014969825461017685,bulbOn
1075,1774279008.8509588,1774279010.8509588,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23551.0,6,0.015250666666666668,0.017628218000316043,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.09956349999999999,0.10643293749743701,0.015250666666666668,0.017628218000316043,bulbChange
1076,1774279022.677609,1774279024.677609,6,6,124.83333333333333,121.7397497396256,60,372,85.0,5,0,374.5,2,2,208.33333333333334,72.29568912920512,108.83333333333333,123.05026073384269,2,2,68.83333333333333,123.05026073384269,4,0.6666666666666666,23355.333333333332,6,0.031474833333333334,0.042129488444160666,2,4,0,0,0,0,0,0,0,0,0,0,0,98.25,143.16977101795382,0.06381125,0.0835785709791491,0.031474833333333334,0.042129488444160666,bulbOff
1077,1774279031.3010364,1774279033.3010364,11,6,126.0,121.44299074051166,60,371,70.0,9,0,693.0,5,5,229.54545454545453,56.632788446912336,110.9090909090909,122.11752908199097,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23410.0,6,0.03719081818181818,0.05444298371841532,1,2,1,2,0,0,0,5,0,0,0,0,0,170.0,163.9674764498537,0.0735755,0.09869150395888528,0.013790833333333334,0.009907875280132804,bulbChange
1078,1774279031.9852705,1774279033.9852705,8,6,147.0,138.64033632800687,60,371,78.5,6,0,588.0,5,5,220.0,64.8074069840786,131.5,139.7395536601676,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23410.0,6,0.011548625,0.009595550396444922,1,2,1,2,0,0,0,2,0,0,0,0,0,170.0,163.9674764498537,0.0735755,0.09869150395888528,0.013790833333333334,0.009907875280132804,bulbOn
1079,1774279057.6578574,1774279059.6578574,5,5,195.2,160.8608093974415,60,371,87.0,3,0,488.0,2,2,199.0,76.68115805072325,180.0,162.13882940245992,2,2,140.0,162.13882940245992,4,0.8,27514.2,5,0.0122904,0.012434870779384882,2,3,0,0,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08546425,0.09223584720477897,0.0122904,0.012434870779384882,bulbChange
1080,1774279062.303884,1774279064.303884,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23475.333333333332,3,0.009101,0.009137215057116692,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.07771149999999999,0.07144960470499467,0.009101,0.009137215057116692,bulbOff
1081,1774279073.6928935,1774279075.6928935,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23453.333333333332,3,0.035643,0.02754368582815307,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.046623500000000005,0.02936826594302088,0.035643,0.02754368582815307,bulbOn
1082,1774279095.006768,1774279097.006768,4,3,147.0,149.74867834697795,60,371,78.5,3,0,294.0,3,3,220.0,70.0,131.5,150.93596876379954,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23431.333333333332,3,0.059751,0.05579138731022916,0,0,1,2,0,0,0,1,0,0,0,0,0,170.0,200.8183258569795,0.1243095,0.139167806925668,0.04052766666666666,0.0495156448037722,bulbChange
1083,1774279105.0885339,1774279107.0885339,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23256.666666666668,3,0.053441333333333334,0.025065308702135174,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.0427595,0.023915058446510224,0.053441333333333334,0.025065308702135174,bulbOff
1084,1774279119.462024,1774279121.462024,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23234.666666666668,3,0.07363133333333333,0.06285941436517949,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.125325,0.13958287860622448,0.07363133333333333,0.06285941436517949,bulbOn
1085,1774279122.17724,1774279124.17724,6,6,137.33333333333334,117.9027848130258,60,371,105.0,3,0,412.0,4,4,208.33333333333334,72.29568912920512,121.33333333333333,119.50676410424084,3,3,81.33333333333333,119.50676410424084,4,0.6666666666666666,23405.0,6,0.02747233333333333,0.027091106095297527,0,0,1,2,0,0,1,2,0,0,0,0,0,117.0,131.10301293257908,0.07723225,0.1186759245462898,0.02747233333333333,0.027091106095297527,bulbChange
1086,1774279143.8630185,1774279145.8630185,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23212.666666666668,3,0.03746766666666667,0.02660144524895844,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.139414,0.1594992482051248,0.03746766666666667,0.02660144524895844,bulbOff
1087,1774279151.2173934,1774279153.2173934,6,6,172.5,153.84505191913064,60,371,87.0,4,0,517.5,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,23179.666666666668,6,0.0271165,0.033305775287478294,2,4,0,0,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,0.0479875,0.052813464321768054,0.0271165,0.033305775287478294,bulbOn
1088,1774279151.6106036,1774279153.6106036,6,6,172.5,153.84505191913064,60,371,87.0,4,0,517.5,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,23179.666666666668,6,0.0271165,0.033305775287478294,2,4,0,0,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,0.0479875,0.052813464321768054,0.0271165,0.033305775287478294,bulbChange
1089,1774279182.2023675,1774279184.2023675,6,6,172.5,153.84505191913064,60,371,87.0,4,0,517.5,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,23376.333333333332,6,0.0425575,0.02777290072534736,0,0,2,4,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,0.07999875000000001,0.09174581075040975,0.0425575,0.02777290072534736,bulbChange
1090,1774279189.5539699,1774279191.5539699,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23146.666666666668,3,0.035262,0.038946015033633416,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.0691545,0.05856753336533817,0.035262,0.038946015033633416,bulbOff
1091,1774279204.9014602,1774279206.9014602,3,3,172.33333333333334,171.71585055938584,60,370,87.0,2,0,258.5,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,23124.666666666668,3,0.057704,0.0574329653683318,1,2,0,0,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,0.09429499999999999,0.09435067202728341,0.057704,0.0574329653683318,bulbOn
1092,1774279220.6580114,1774279222.6580114,3,3,172.33333333333334,171.71585055938584,60,370,87.0,2,0,258.5,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,23322.666666666668,3,0.006944666666666666,0.007002260801579253,0,0,1,2,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,0.134734,0.15323428212381196,0.006944666666666666,0.007002260801579253,bulbChange
1093,1774279232.2656083,1774279234.2656083,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23300.666666666668,3,0.017982,0.025060181822963695,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1251875,0.132754348420306,0.017982,0.025060181822963695,bulbOff
1094,1774279247.6774845,1774279249.6774845,6,6,129.5,118.84569828142708,60,370,92.0,5,0,388.5,4,4,144.66666666666666,88.45488492257886,114.5,119.57048130705171,3,3,68.5,122.24033704142018,4,0.6666666666666666,13484.166666666666,6,0.02868016666666667,0.025951067303035275,0,0,1,2,1,2,0,0,0,0,0,0,0,97.75,142.16979285347503,0.044364,0.048929530939913986,0.02868016666666667,0.025951067303035275,bulbOn
1095,1774279255.163394,1774279257.163394,765,763,1009.1869281045751,721.9663523773304,60,5778,1494.0,239,505,386014.0,6,6,60.71633986928104,11.739730153322068,995.1555555555556,722.0077812890946,4,4,945.5412844036697,721.4472581271901,530,0.6946264744429882,2645.3958060288337,759,0.002063265359477124,0.0054212498388856644,0,0,1,2,229,533,0,0,0,0,0,0,1,5044.022388059701,4169.452369274097,0.019173285714285712,0.007889431797786546,0.002041954128440367,0.005410752380160762,bulbChange
1096,1774279257.8150082,1774279259.8150082,635,635,1011.176377952756,795.6060069962792,66,10062,1494.0,204,413,321048.5,2,2,59.885039370078744,6.0513845789035265,997.176377952756,795.6060069962792,2,2,945.176377952756,795.6060069962792,434,0.6834645669291338,2474.5905511811025,635,0.0027925007874015748,0.004570268512766495,0,0,0,0,201,434,0,0,0,0,0,0,0,4382.022388059701,3528.32460713716,0.018633437810945275,0.003920757147205522,0.0027925007874015748,0.004570268512766495,outsideDetection
1097,1774279279.0546746,1774279281.0546746,10,3,100.8,95.16278450925842,60,371,70.0,9,0,504.0,3,3,241.0,44.27188724235731,86.2,95.46703910541875,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23234.666666666668,3,0.0344667,0.029767156524711375,0,0,1,2,0,0,0,7,0,0,0,0,0,170.0,200.8183258569795,0.12382850000000001,0.13844090115460822,0.033890333333333335,0.011504806575224692,bulbOff
1098,1774279281.72124,1774279283.72124,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23082.0,3,0.07114633333333334,0.09279968739351084,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.1287025,0.14456303166612133,0.07114633333333334,0.09279968739351084,bulbChange
1099,1774279290.383935,1774279292.383935,3,3,172.33333333333334,171.71585055938584,60,370,87.0,2,0,258.5,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,23212.666666666668,3,0.039333,0.06364057792792269,0,0,1,2,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,0.1243245,0.13406532439262586,0.039333,0.06364057792792269,bulbOn
1100,1774279310.9322739,1774279312.9322739,3,3,172.33333333333334,171.71585055938584,60,370,87.0,2,0,258.5,2,2,208.33333333333334,80.82903768654761,156.33333333333334,173.70185184198047,2,2,116.33333333333333,173.7018518419805,2,0.6666666666666666,23190.666666666668,3,0.036492000000000004,0.024356743706825838,0,0,1,2,0,0,0,0,0,0,0,0,0,169.5,200.11121907579295,0.0746215,0.06606003681879082,0.036492000000000004,0.024356743706825838,bulbChange
1101,1774279312.734889,1774279314.734889,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23060.0,3,0.029686333333333332,0.03326554767824112,1,2,0,0,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.0569085,0.041192505538022325,0.029686333333333332,0.03326554767824112,bulbOff
1102,1774279326.117179,1774279328.117179,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23038.0,3,0.010345666666666668,0.014208140002594755,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.022778,0.0055239181746293085,0.010345666666666668,0.014208140002594755,bulbOn
1103,1774279331.321327,1774279333.321327,6,6,172.5,153.84505191913064,60,371,87.0,4,0,517.5,2,2,208.33333333333334,72.29568912920512,156.5,155.62101400517864,2,2,116.5,155.62101400517864,4,0.6666666666666666,23157.666666666668,6,0.047639999999999995,0.040198493703122756,0,0,2,4,0,0,0,0,0,0,0,0,0,169.75,163.67931044168859,0.0990385,0.09402094528525723,0.047639999999999995,0.040198493703122756,bulbChange
1104,1774279347.4774585,1774279349.4774585,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23124.666666666668,3,0.022344666666666665,0.00027663393380663524,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.025011,0.004135160456378932,0.022344666666666665,0.00027663393380663524,bulbOff
1105,1774279355.8371305,1774279357.8371305,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23091.666666666668,6,0.03901416666666666,0.030215102822374554,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08777850000000001,0.09192379941922912,0.03901416666666666,0.030215102822374554,bulbOn
1106,1774279356.2814355,1774279358.2814355,6,6,172.66666666666666,154.10213063636294,60,371,87.0,4,0,518.0,2,2,208.33333333333334,72.29568912920512,156.66666666666666,155.87772986115323,2,2,116.66666666666667,155.87772986115323,4,0.6666666666666666,23091.666666666668,6,0.03901416666666666,0.030215102822374554,0,0,2,4,0,0,0,0,0,0,0,0,0,170.0,163.9674764498537,0.08777850000000001,0.09192379941922912,0.03901416666666666,0.030215102822374554,bulbChange
1107,1774279377.9365559,1774279379.9365559,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23409.333333333332,3,0.009566666666666666,0.009020589799638011,1,2,0,0,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.015989,0.013146529275820289,0.009566666666666666,0.009020589799638011,bulbChange
1108,1774279387.2111785,1774279389.2111785,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23058.666666666668,3,0.06143133333333333,0.06278662044045158,0,0,1,2,0,0,0,0,0,0,0,0,0,170.5,201.52543263816605,0.0489435,0.027968194516271517,0.06143133333333333,0.06278662044045158,bulbOff
1109,1774279399.5683904,1774279401.5683904,3,3,172.66666666666666,172.2914197902302,60,371,87.0,2,0,259.0,2,2,208.33333333333334,80.82903768654761,156.66666666666666,174.27660007394374,2,2,116.66666666666667,174.27660007394374,2,0.6666666666666666,23036.666666666668,3,0.043609666666666665,0.04125496835937865,0,0,1,2,0,0,0,0,0,0,0,0,0,170.0,200.8183258569795,0.0737295,0.06378880983761964,0.043609666666666665,0.04125496835937865,bulbOn
