frame.time_epoch,ip.src,ip.dst,ip.ttl,tcp.flags,tcp.window_size_value,ip.proto,frame.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1770808139.096723000,192.168.0.35,81.20.48.146,64,0x0010,2,6,60,50130,443,,
1770808139.141708000,192.168.0.35,81.20.48.146,64,0x0010,400,6,60,50130,443,,
1770808139.157980000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.158076000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.158225000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.158321000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.158471000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.158567000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.158716000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.158819000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.158958000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.159065000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.159204000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.159305000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.159455000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.159551000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.159701000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.159780000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1298,443,50130,,
1770808139.159932000,81.20.48.146,192.168.0.35,57,0x0018,242,6,2510,443,50130,,
1770808139.198936000,192.168.0.35,81.20.48.146,64,0x0010,0,6,60,50130,443,,
1770808139.362491000,192.168.0.35,81.20.48.146,64,0x0010,422,6,60,50130,443,,
1770808139.379969000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.380065000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.380214000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.380311000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.380460000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.380557000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.380706000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.380803000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.380952000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.381055000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.381193000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.381300000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.381446000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.381541000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.381690000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.381793000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.381931000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808139.382038000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808139.420804000,192.168.0.35,81.20.48.146,64,0x0010,12,6,60,50130,443,,
1770808139.693114000,81.20.48.146,192.168.0.35,57,0x0018,242,6,822,443,50130,,
1770808139.694814000,192.168.0.35,81.20.48.146,64,0x0010,0,6,60,50130,443,,
1770808139.965017000,81.20.48.146,192.168.0.35,57,0x0010,242,6,60,443,50130,,
1770808139.966454000,192.168.0.35,81.20.48.146,64,0x0010,0,6,60,50130,443,,
1770808140.077465000,192.168.0.35,192.168.0.187,64,0x0018,2608,6,793,60856,55443,,
1770808140.085346000,192.168.0.187,192.168.0.35,64,0x0018,2621,6,217,55443,60856,,
1770808140.086273000,192.168.0.35,192.168.0.187,64,0x0010,2608,6,66,60856,55443,,
1770808140.093900000,192.168.0.187,192.168.0.35,64,0x0018,2621,6,202,55443,60856,,
1770808140.094873000,192.168.0.35,192.168.0.187,64,0x0010,2608,6,66,60856,55443,,
1770808140.239164000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.241675000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.280070000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.281048000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.321027000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.322076000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.361110000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.365221000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.401342000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.404755000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.443049000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770808140.444086000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770808140.454888000,192.168.0.35,81.20.48.146,64,0x0010,400,6,60,50130,443,,
1770808140.471062000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808140.471157000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808140.471307000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808140.471403000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808140.471553000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808140.471650000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808140.471799000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
1770808140.471896000,81.20.48.146,192.168.0.35,57,0x0018,242,6,1514,443,50130,,
1770808140.472047000,81.20.48.146,192.168.0.35,57,0x0010,242,6,1514,443,50130,,
