frame.time_epoch,ip.src,ip.dst,ip.ttl,tcp.flags,tcp.window_size_value,ip.proto,frame.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1770657750.244714000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.245807000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.285171000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.286254000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.326079000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.327118000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.367361000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.368411000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.407393000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.408516000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.448550000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.449693000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.490510000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.491912000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.516746000,192.168.0.35,192.168.0.187,64,0x0018,1954,6,778,44622,55443,,
1770657750.526854000,192.168.0.187,192.168.0.35,64,0x0018,2604,6,216,55443,44622,,
1770657750.530565000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.599429000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657750.599452000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.605167000,192.168.0.187,192.168.0.35,64,0x0018,2604,6,187,55443,44622,,
1770657750.605167000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.606062000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657750.606282000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.645536000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.651772000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.687693000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.688734000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.727726000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.728813000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.768383000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.771779000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.808941000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.810038000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.849997000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.856570000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.890455000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.891918000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.932088000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.933136000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657750.972420000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657750.976831000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657751.013478000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657751.014482000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657751.053612000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657751.062290000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657756.478141000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,1047,45737,443,,
1770657756.478141000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,119,45737,443,,
1770657756.523919000,51.49.17.250,192.168.0.35,246,0x0010,3631,6,66,443,45737,,
1770657756.529120000,51.49.17.250,192.168.0.35,246,0x0010,3633,6,66,443,45737,,
1770657756.568718000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,231,443,45737,,
1770657756.568719000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,119,443,45737,,
1770657756.572756000,192.168.0.35,51.49.17.250,64,0x0010,2608,6,66,45737,443,,
1770657760.514813000,192.168.0.35,192.168.0.187,64,0x0018,1954,6,778,44622,55443,,
1770657760.575712000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,216,55443,44622,,
1770657760.577481000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657760.586110000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,187,55443,44622,,
1770657760.594687000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657764.885225000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657764.887475000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657764.926104000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657764.927116000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657764.966113000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657764.973075000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.006745000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.008015000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.047826000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.048836000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.088285000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.096375000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.128866000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.129928000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.169898000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.173408000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.211356000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.212860000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.251264000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.252246000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.296247000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.317221000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.332828000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.333907000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.377986000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.412087000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.419318000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.420500000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.458475000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.459493000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.500433000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.501521000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.540266000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.556931000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.581422000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.582975000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.621130000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.636318000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.661936000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.663110000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.701818000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.715464000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.743551000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.744564000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.783258000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.795063000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.824366000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.827099000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.865148000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.957230000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657765.961741000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657765.962841000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657766.003024000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657766.004168000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657766.043480000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657766.044493000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657770.517106000,192.168.0.35,192.168.0.187,64,0x0018,1954,6,778,44622,55443,,
1770657770.534028000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,216,55443,44622,,
1770657770.537980000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657770.542227000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,187,55443,44622,,
1770657770.543132000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657773.572594000,51.49.17.250,192.168.0.35,246,0x0018,3638,6,135,443,45737,,
1770657773.636659000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,135,45737,443,,
1770657773.668028000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770657778.581063000,,,,,,,60,,,,
1770657778.594906000,,,,,,,60,,,,
1770657779.884183000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657779.885688000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657779.925801000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657779.930140000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657779.966233000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657779.986945000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.007516000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.008491000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.047998000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.049017000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.089381000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.090495000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.130263000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.131295000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.170895000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.175647000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.211153000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.212707000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.251735000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.252762000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.293192000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.294944000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.333374000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.334356000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.335109000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.373582000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.374601000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.422465000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.436517000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.437155000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.454846000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.455815000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.496254000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.499507000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.515052000,192.168.0.35,192.168.0.187,64,0x0018,1954,6,778,44622,55443,,
1770657780.523298000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,216,55443,44622,,
1770657780.524250000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657780.527596000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,187,55443,44622,,
1770657780.528597000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657780.537736000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.538704000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.578193000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.579294000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.618500000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.619519000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.660434000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.661558000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.701791000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.702824000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.742148000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.840168000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.846242000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.847260000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.888048000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.889110000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.928607000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.929606000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657780.969538000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657780.970563000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657781.010071000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657781.011162000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657781.051703000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657781.052843000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657781.678653000,192.168.0.35,192.168.0.187,64,0x0011,589,6,66,55443,59892,,
1770657781.736627000,192.168.0.187,192.168.0.35,64,0x0010,698,6,66,59892,55443,,
1770657790.527376000,192.168.0.35,192.168.0.187,64,0x0018,1954,6,778,44622,55443,,
1770657790.536122000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,216,55443,44622,,
1770657790.616200000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657790.621760000,192.168.0.187,192.168.0.35,64,0x0018,2623,6,187,55443,44622,,
1770657790.641516000,192.168.0.35,192.168.0.187,64,0x0010,1954,6,66,44622,55443,,
1770657794.883220000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657794.889624000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657794.923521000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657794.924625000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657794.963803000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657794.964873000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.005836000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.009750000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.046619000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.047694000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.089501000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.093883000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.129883000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.130991000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.170841000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.171955000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.211123000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.215107000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.251405000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.252453000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.294138000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.298756000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770657795.333520000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770657795.348868000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
