frame.time_epoch,ip.src,ip.dst,ip.ttl,tcp.flags,tcp.window_size_value,ip.proto,frame.len,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
1770659340.738575000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.738888000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.749446000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.770506000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.771285000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.776056000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770659340.776961000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770659340.780358000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.780917000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.802711000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.812408000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.817638000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770659340.818575000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770659340.821948000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.832496000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.853299000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.856271000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.857745000,192.168.0.187,192.168.0.35,64,,,17,60,,,55444,55444
1770659340.859236000,192.168.0.35,192.168.0.187,64,,,17,60,,,55444,55444
1770659340.863806000,192.168.0.35,51.49.17.250,64,0x0018,2608,6,199,45737,443,,
1770659340.865822000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
1770659340.885001000,51.49.17.250,192.168.0.35,246,0x0010,3638,6,66,443,45737,,
