windowID,windowStart,windowEnd,packetCount,tcpPacketCount,avgPacketLength,stdPacketLength,minPacketLength,maxPacketLength,medianPacketLength,smallPacketCount,largePacketCount,packetsPerSecond,uniqueSrcIPs,uniqueDstIPs,avgTTL,stdTTL,avgIPLen,stdIPLen,uniqueTCPSrcPorts,uniqueTCPDstPorts,avgTCPLen,stdTCPLen,tcpPayloadPacketCount,tcpPayloadPacketRatio,avgTCPWindowSize,ackCount,avgInterArrivalTime,stdInterArrivalTime,packetsTobedroomBulb,packetsFrombedroomBulb,packetsToloungeBulb,packetsFromloungeBulb,packetsTocamera,packetsFromcamera,packetsTomotionSensor,packetsFrommotionSensor,packetsToplug,packetsFromplug,packetsToalexa,packetsFromalexa,tlsHandshakeCount,avgTLSRecordLen,stdTLSRecordLen,avgACKRoundTripTime,stdACKRoundTripTime,avgTimeDelta,stdTimeDelta,label
3433,1774396923.2065597,1774396925.2065597,6,6,169.66666666666666,138.2254197557984,60,373,105.0,3,0,509.0,4,4,185.0,76.68115805072325,153.66666666666666,140.1508710877912,3,3,113.66666666666667,140.1508710877912,4,0.6666666666666666,33774.833333333336,6,0.009915666666666666,0.01642783396150164,0,0,0,0,0,0,2,1,1,2,0,0,0,165.5,140.77286670377924,0.10871199999999999,0.14238794841207594,0.009915666666666666,0.01642783396150164,plugOff
3434,1774396934.8442512,1774396936.8442512,3,3,173.0,172.86700089953547,60,372,87.0,2,0,259.5,2,2,208.33333333333334,80.82903768654761,157.0,174.85136545077364,2,2,117.0,174.85136545077364,2,0.6666666666666666,23255.333333333332,3,0.0007239999999999999,0.0006751821976326094,0,0,0,0,0,0,0,0,1,2,0,0,0,170.5,201.52543263816605,0.177307,0.2072247132945296,0.0007239999999999999,0.0006751821976326094,plugOn
7027,1774396951.195147,1774396953.195147,2,2,72.0,8.48528137423857,66,78,72.0,2,0,72.0,2,2,89.5,36.062445840513924,58.0,8.48528137423857,2,2,0.0,0.0,0,0.0,1865.5,2,0.001169,3.8183766184073574e-05,0,0,0,0,1,1,0,0,0,0,0,0,0,,,2.923317,2.9459680707692675,0.001169,3.8183766184073574e-05,idle
3435,1774396968.1579747,1774396970.1579747,14,8,120.21428571428571,158.71511903718883,60,667,70.0,11,1,841.5,4,5,215.0,65.63301233138935,104.92857142857143,159.2600506601192,3,3,101.625,208.59799855223923,5,0.625,34001.125,8,0.011477000000000001,0.023712947508449083,0,0,0,0,0,0,3,8,1,2,0,0,0,157.6,252.49712869654576,0.2619455,0.3302601054850555,0.016060875,0.031198814475816683,movingAroundHouse
7028,1774396969.8890772,1774396971.8890772,16,15,833.375,713.4092677652382,60,1514,1051.0,5,9,6667.0,4,4,133.375,92.53891073489034,819.0,713.8443341046656,3,2,816.2666666666667,710.1945876877353,11,0.7333333333333333,2806.266666666667,15,0.0037891875,0.005213302078577454,0,0,0,0,0,0,0,1,0,1,4,10,0,64.0,0.0,0.2868911999999999,0.33616470340846316,0.004037333333333335,0.005297569883131951,idle
3436,1774396971.2845297,1774396973.2845297,45,45,786.1333333333333,648.6604588758984,66,1514,572.0,10,23,17688.0,4,4,117.91111111111111,83.36415793542707,772.1333333333333,648.6604588758984,3,3,719.6,649.3982319319662,36,0.8,4226.2,45,0.0016941333333333336,0.003499912489815086,0,0,0,0,0,0,0,0,1,1,12,31,0,1343.2857142857142,4343.927298381773,0.18200018181818178,0.3206628616858579,0.0016941333333333336,0.003499912489815086,plugOff
7029,1774396972.3219981,1774396974.3219981,76,76,438.0,493.0352252459588,60,1514,279.0,24,18,16644.0,4,4,139.14473684210526,89.96350429625981,423.92105263157896,493.09703610703633,3,3,372.2368421052632,492.96198280519366,53,0.6973684210526315,3758.1184210526317,76,0.0022627236842105262,0.006572337831849859,0,0,0,0,0,0,0,0,1,2,29,44,0,670.8333333333334,2704.553805291048,0.16285757142857143,0.2662185257918248,0.0022627236842105262,0.006572337831849859,idle
3437,1774396974.116012,1774396976.116012,50,50,404.82,754.5467267553038,60,4612,103.0,25,11,10120.5,4,4,159.62,89.37604345045233,390.7,754.6031596617049,3,3,340.38,754.231217998885,28,0.56,7863.72,50,0.008294059999999999,0.013026654228315174,0,0,4,3,0,0,0,0,0,0,22,21,0,286.23809523809524,349.8150804013322,0.23004283999999997,0.24598964791136368,0.008294059999999999,0.013026654228315174,alexaBulbOn
3438,1774396978.8914251,1774396980.8914251,7,7,153.85714285714286,132.541098747305,60,372,87.0,4,0,538.5,4,4,195.0,74.83314773547883,137.28571428571428,134.68693859677495,3,3,97.28571428571429,134.68693859677498,4,0.5714285714285714,29448.14285714286,7,0.012229142857142857,0.017463239823780043,0,0,0,0,0,0,2,2,1,2,0,0,0,165.25,140.42168635933697,0.20745149999999998,0.23733832348569414,0.012229142857142857,0.017463239823780043,plugOn
3439,1774397000.626185,1774397002.626185,9,9,159.44444444444446,193.23115115782386,60,667,123.0,4,1,717.5,4,4,163.88888888888889,84.56719878954908,144.11111111111111,194.01961527410344,3,3,98.77777777777777,195.89523844250132,5,0.5555555555555556,23789.333333333332,9,0.0009251111111111111,0.0011289223228863495,0,0,0,0,0,0,3,2,0,0,2,2,0,172.8,243.28419595197713,0.09209400000000001,0.059272041115520896,0.0009251111111111111,0.0011289223228863495,movingAroundHouse
